,Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Año Liquidado,Periodo,Regalías causadas,Índice,year,regalias_causadas_pc,indice_2024
16874,15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,2537119757.21,126.03,2022,2925995816.67185,86.70961669712248
16875,15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2022,2021-2022,101854397.61,126.03,2022,117466091.4091898,86.70961669712248
16876,15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,6866784.720000001,126.03,2022,7919288.5190413715,86.70961669712248
16877,15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2022,2021-2022,4009511.28,126.03,2022,4624067.586419233,86.70961669712248
16878,15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2022,2021-2022,5697852.0,126.03,2022,6571188.083903832,86.70961669712248
16879,15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2022,2021-2022,618817973.0,126.03,2022,713667060.8999889,86.70961669712248
16880,15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2022,2021-2022,448495867.24,126.03,2022,517238899.5866518,86.70961669712248
16881,15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS SEMIPRECIOSA,Esmeralda Semipreciosa (Qtes ),2022,2021-2022,1869092.59,126.03,2022,2155577.041158835,86.70961669712248
16882,15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS TALLADAS,Esmeralda Tallada (Qtes ),2022,2021-2022,4260153553.07,126.03,2022,4913126957.936808,86.70961669712248
16883,15455,Miraflores - Boyaca,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,37972.0,126.03,2022,43792.143762596206,86.70961669712248
16884,15455,Miraflores - Boyaca,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,149394.0,126.03,2022,172292.30815520114,86.70961669712248
16885,15464,Mongua,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,3206883253.32,126.03,2022,3698417056.232268,86.70961669712248
16886,15464,Mongua,Boyaca,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2022,2021-2022,132130020.0,126.03,2022,152382198.23013568,86.70961669712248
16887,15466,Mongui,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,336856765.95000005,126.03,2022,388488357.78693837,86.70961669712248
16888,15469,Moniquira,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,10153405.0,126.03,2022,11709664.264191065,86.70961669712248
16889,15469,Moniquira,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,7257150.74,126.03,2022,8369487.741307054,86.70961669712248
16890,15476,Motavita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,546185540.48,126.03,2022,629901920.0924752,86.70961669712248
16891,15480,Muzo,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2022,2021-2022,913160035.6,126.03,2022,1053124290.4575126,86.70961669712248
16892,15480,Muzo,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2022,2021-2022,717352475.5,126.03,2022,827304401.5471998,86.70961669712248
16893,15480,Muzo,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS TALLADAS,Esmeralda Tallada (Qtes ),2022,2021-2022,112409013.0,126.03,2022,129638461.43230659,86.70961669712248
16894,15491,Nobsa,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,234223563.35,126.03,2022,270124090.35106814,86.70961669712248
16895,15500,Oicata,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2022,2021-2022,407540.0,126.03,2022,470005.53747520427,86.70961669712248
16896,15500,Oicata,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,479000.0,126.03,2022,552418.5416170752,86.70961669712248
16897,15514,Paez-Boyacá,Boyaca,Hierro (Ton),HIERRO,Hierro (Ton),2022,2021-2022,5700.0,126.03,2022,6573.665317781481,86.70961669712248
16898,15514,Paez-Boyacá,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,4771.54,126.03,2022,5502.895966738078,86.70961669712248
16899,15514,Paez-Boyacá,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,8331.12,126.03,2022,9608.069228469412,86.70961669712248
16900,15514,Paez-Boyacá,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,524080.0,126.03,2022,604408.1613584067,86.70961669712248
16901,15516,Paipa,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,1724164273.11,126.03,2022,1988434891.982653,86.70961669712248
16902,15516,Paipa,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,234894.85,126.03,2022,270898.26820534794,86.70961669712248
16903,15516,Paipa,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,256369.98,126.03,2022,295664.99053444416,86.70961669712248
16904,15516,Paipa,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,1811203.42,126.03,2022,2088814.9307896849,86.70961669712248
16905,15516,Paipa,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2022,2021-2022,12700.0,126.03,2022,14646.587637864,86.70961669712248
16906,15516,Paipa,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,563950.0,126.03,2022,650389.2203443624,86.70961669712248
16907,15516,Paipa,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2022,2021-2022,67531871.0,126.03,2022,77882792.67326191,86.70961669712248
16908,15531,Pauna,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,11341930.0,126.03,2022,13080359.97854479,86.70961669712248
16909,15537,Paz de Rio,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,122384427.91,126.03,2022,141142854.24359557,86.70961669712248
16910,15537,Paz de Rio,Boyaca,Hierro (Ton),HIERRO,Hierro (Ton),2022,2021-2022,1691104552.0,126.03,2022,1950307954.7762785,86.70961669712248
16911,15537,Paz de Rio,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,673059.0,126.03,2022,776221.8605474887,86.70961669712248
16912,15537,Paz de Rio,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,1576508.0,126.03,2022,1818146.6601412361,86.70961669712248
16913,15542,Pesca,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,3643820.01,126.03,2022,4202325.127013187,86.70961669712248
16914,15542,Pesca,Boyaca,Materiales Construcción (M3),ASFALTITA,Mat Cons (M3),2022,2021-2022,1492779.0,126.03,2022,1721584.1297214949,86.70961669712248
16915,15542,Pesca,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,126687.0,126.03,2022,146104.90142347058,86.70961669712248
16916,15542,Pesca,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,133614.0,126.03,2022,154093.6346965008,86.70961669712248
16917,15572,Puerto Boyaca,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,1292095.41,126.03,2022,1490140.8392950248,86.70961669712248
16918,15572,Puerto Boyaca,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,327687.59,126.03,2022,377913.7799035785,86.70961669712248
16919,15572,Puerto Boyaca,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,849107.34,126.03,2022,979253.9424616995,86.70961669712248
16920,15580,Quipama,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2022,2021-2022,201191741.4,126.03,2022,232029328.53776148,86.70961669712248
16921,15580,Quipama,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2022,2021-2022,85167.75,126.03,2022,98221.80427517257,86.70961669712248
16922,15580,Quipama,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS TALLADAS,Esmeralda Tallada (Qtes ),2022,2021-2022,61706599.25,126.03,2022,71164654.62595889,86.70961669712248
16923,15599,Ramiriqui,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,227645.0,126.03,2022,262537.2002221693,86.70961669712248
16924,15600,Raquira,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,13247001797.55,126.03,2022,15277430926.516378,86.70961669712248
16925,15600,Raquira,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2022,2021-2022,82257143.36,126.03,2022,94865075.5167388,86.70961669712248
16926,15621,Rondon,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,259788.0,126.03,2022,299606.90624137106,86.70961669712248
16927,15632,Saboya,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,1505818560.4899998,126.03,2022,1736622323.8534641,86.70961669712248
16928,15638,Sachica,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2022,2021-2022,418900.0,126.03,2022,483106.7371260811,86.70961669712248
16929,15638,Sachica,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,60700.0,126.03,2022,70003.76926128699,86.70961669712248
16930,15646,Samaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,18758591128.26,126.03,2022,21633807001.80458,86.70961669712248
16931,15646,Samaca,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,31546801.0,126.03,2022,36382124.84572879,86.70961669712248
16932,15646,Samaca,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,1626742.0,126.03,2022,1876080.2572593826,86.70961669712248
16933,15646,Samaca,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2022,2021-2022,164250.0,126.03,2022,189425.35586765053,86.70961669712248
16934,15667,San Luis de Gaceno,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,2724405.87,126.03,2022,3141988.1366981193,86.70961669712248
16935,15673,San Mateo,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,2028303880.75,126.03,2022,2339191381.5452385,86.70961669712248
16936,15681,San Pablo de Borbur,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2022,2021-2022,1194536695.0,126.03,2022,1377628849.6033008,86.70961669712248
16937,15681,San Pablo de Borbur,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2022,2021-2022,28416602.72,126.03,2022,32772146.62274366,86.70961669712248
16938,15681,San Pablo de Borbur,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS TALLADAS,Esmeralda Tallada (Qtes ),2022,2021-2022,338862516.88,126.03,2022,390801539.42284167,86.70961669712248
16939,15690,Santa Maria - Boyaca,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,81000.0,126.03,2022,93415.2439895263,86.70961669712248
16940,15693,Santa Rosa de Viterbo,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,134452.0,126.03,2022,155060.0788256764,86.70961669712248
16941,15720,Sativanorte,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,3512318029.12,126.03,2022,4050667230.3587275,86.70961669712248
16942,15723,Sativasur,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,4201913827.98,126.03,2022,4845960561.280446,86.70961669712248
16943,15723,Sativasur,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2022,2021-2022,178951439.95999998,126.03,2022,206380153.40914154,86.70961669712248
16944,15753,Soata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,46112.0,126.03,2022,53179.79914623502,86.70961669712248
16945,15755,Socota,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,20487808866.58,126.03,2022,23628069926.942608,86.70961669712248
16946,15755,Socota,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2022,2021-2022,728547702.54,126.03,2022,840215572.7257152,86.70961669712248
16947,15757,Socha,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,11805337983.0,126.03,2022,13614796642.725521,86.70961669712248
16948,15757,Socha,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2022,2021-2022,343260752.01,126.03,2022,395873912.3585485,86.70961669712248
16949,15759,Sogamoso,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,2737486910.21,126.03,2022,3157074168.3382916,86.70961669712248
16950,15759,Sogamoso,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,1401102.0,126.03,2022,1615855.3726446084,86.70961669712248
16951,15759,Sogamoso,Boyaca,Materiales Construcción (M3),ASFALTITA,Mat Cons (M3),2022,2021-2022,45394.0,126.03,2022,52351.747971117984,86.70961669712248
16952,15759,Sogamoso,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2022,2021-2022,2715457.0,126.03,2022,3131667.6320749028,86.70961669712248
16953,15759,Sogamoso,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,14032208.0,126.03,2022,16182989.309034355,86.70961669712248
16954,15759,Sogamoso,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2022,2021-2022,6947145.0,126.03,2022,8011965.990192811,86.70961669712248
16955,15761,Somondoco,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,525394.63,126.03,2022,605924.2907683568,86.70961669712248
16956,15761,Somondoco,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,2115062.38,126.03,2022,2439247.7565526934,86.70961669712248
16957,15761,Somondoco,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,700429.91,126.03,2022,807788.036298913,86.70961669712248
16958,15762,Sora,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,776999.79,126.03,2022,896094.1353414902,86.70961669712248
16959,15763,Sotaquira,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,79615.36,126.03,2022,91818.37382362928,86.70961669712248
16960,15763,Sotaquira,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2022,2021-2022,8271530.0,126.03,2022,9539345.594033167,86.70961669712248
16961,15764,Soraca,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,10813.0,126.03,2022,12470.358435293183,86.70961669712248
16962,15778,Sutatenza,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,333136.5,126.03,2022,384197.8694977386,86.70961669712248
16963,15778,Sutatenza,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,1517235.54,126.03,2022,1749789.236526922,86.70961669712248
16964,15790,Tasco,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,4503791713.75,126.03,2022,5194108664.419296,86.70961669712248
16965,15790,Tasco,Boyaca,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2022,2021-2022,363973.0,126.03,2022,419760.8222296278,86.70961669712248
16966,15790,Tasco,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,99548.47,126.03,2022,114806.72362758072,86.70961669712248
16967,15790,Tasco,Boyaca,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2022,2021-2022,947895.0,126.03,2022,1093183.243227803,86.70961669712248
16968,15806,Tibasosa,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,178680010.33,126.03,2022,206067120.5065189,86.70961669712248
16969,15810,Tipacoque,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,3385800.0,126.03,2022,3904757.1987621994,86.70961669712248
16970,15810,Tipacoque,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,3184500.0,126.03,2022,3672603.018328969,86.70961669712248
16971,15820,Topaga,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,3247836285.5200005,126.03,2022,3745647148.764045,86.70961669712248
16972,15820,Topaga,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,1615366.67,126.03,2022,1862961.3779086247,86.70961669712248
16973,15837,Tuta,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,841302283.62,126.03,2022,970252569.0531846,86.70961669712248
16974,15837,Tuta,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2022,2021-2022,223908.0,126.03,2022,258227.4129778624,86.70961669712248
16975,15842,Umbita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,225198152.51,126.03,2022,259715313.11990374,86.70961669712248
16976,15861,Ventaquemada,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2022,2021-2022,1376802.0,126.03,2022,1587830.7994477504,86.70961669712248
16977,17001,Manizales,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,16453746.98,126.03,2022,18975688.74911891,86.70961669712248
16978,17001,Manizales,Caldas,Materiales Construcción (M3),DIABASA,Mat Cons (M3),2022,2021-2022,2100130.0,126.03,2022,2422026.621724986,86.70961669712248
16979,17001,Manizales,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,12086709.04,126.03,2022,13939294.740765594,86.70961669712248
16980,17001,Manizales,Caldas,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,1930396.74,126.03,2022,2226277.561280076,86.70961669712248
16981,17001,Manizales,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,206957088.06,126.03,2022,238678356.49983677,86.70961669712248
16982,17001,Manizales,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,397908.85,126.03,2022,458898.1766461953,86.70961669712248
16983,17001,Manizales,Caldas,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,1422356.0,126.03,2022,1640367.0713576132,86.70961669712248
16984,17001,Manizales,Caldas,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2022,2021-2022,464448.0,126.03,2022,535636.0893882408,86.70961669712248
16985,17013,Aguadas,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,10636121.0,126.03,2022,12266368.374285487,86.70961669712248
16986,17013,Aguadas,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,28131010.43,126.03,2022,32442780.283831593,86.70961669712248
16987,17013,Aguadas,Caldas,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2022,2021-2022,453334.0,126.03,2022,522818.5952931841,86.70961669712248
16988,17013,Aguadas,Caldas,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,149208.0,126.03,2022,172077.79907641036,86.70961669712248
16989,17042,Anserma,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,221238590.55,126.03,2022,255148850.81638467,86.70961669712248
16990,17042,Anserma,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,86294.12000000001,126.03,2022,99520.81820569705,86.70961669712248
16991,17088,Belalcazar,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,4843497.52,126.03,2022,5585882.748067475,86.70961669712248
16992,17088,Belalcazar,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,2902494.2800000003,126.03,2022,3347372.9795605494,86.70961669712248
16993,17174,Chinchina,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,883660.01,126.03,2022,1019102.6597276203,86.70961669712248
16994,17174,Chinchina,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,1839836.79,126.03,2022,2121837.0696142823,86.70961669712248
16995,17174,Chinchina,Caldas,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2022,2021-2022,1225017.24,126.03,2022,1412781.2884688405,86.70961669712248
16996,17174,Chinchina,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,257454137.64,126.03,2022,296915322.02165043,86.70961669712248
16997,17174,Chinchina,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,255753.89,126.03,2022,294954.46957556135,86.70961669712248
16998,17272,Filadelfia,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,3768424.97,126.03,2022,4346028.864552757,86.70961669712248
16999,17272,Filadelfia,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,4054239.82,126.03,2022,4675651.876263619,86.70961669712248
17000,17380,La Dorada,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,498593.0,126.03,2022,575014.6511909863,86.70961669712248
17001,17380,La Dorada,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,5576349.0,126.03,2022,6431061.758095691,86.70961669712248
17002,17380,La Dorada,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,438861591.51,126.03,2022,506127933.93257374,86.70961669712248
17003,17380,La Dorada,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,1040511.87,126.03,2022,1199995.9285191144,86.70961669712248
17004,17380,La Dorada,Caldas,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2022,2021-2022,254318.0,126.03,2022,293298.4940855352,86.70961669712248
17005,17388,La Merced,Caldas,Otro Mineral No Metalico (Ton),TALCO,Otros Min no Met (Ton),2022,2021-2022,5566629.0,126.03,2022,6419851.928816948,86.70961669712248
17006,17388,La Merced,Caldas,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2022,2021-2022,463153.0,126.03,2022,534142.5987590256,86.70961669712248
17007,17433,Manzanares,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,589044.34,126.03,2022,679329.8857006109,86.70961669712248
17008,17433,Manzanares,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,1244014.07,126.03,2022,1434689.8503142425,86.70961669712248
17009,17442,Marmato,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,12595516028.52,126.03,2022,14526088925.656607,86.70961669712248
17010,17442,Marmato,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,78431773.31,126.03,2022,90453373.33685021,86.70961669712248
17011,17486,Neira,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,7962348.39,126.03,2022,9182774.291129159,86.70961669712248
17012,17486,Neira,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,6523272.44,126.03,2022,7523124.525836452,86.70961669712248
17013,17486,Neira,Caldas,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,76596.0,126.03,2022,88336.22257557724,86.70961669712248
17014,17524,Palestina - Caldas,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,2443299.56,126.03,2022,2817795.364653114,86.70961669712248
17015,17524,Palestina - Caldas,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,1374357.45,126.03,2022,1585011.5619823849,86.70961669712248
17016,17524,Palestina - Caldas,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,663474201.1,126.03,2022,765167955.2655869,86.70961669712248
17017,17524,Palestina - Caldas,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,658847.38,126.03,2022,759831.9599328414,86.70961669712248
17018,17541,Pensilvania,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,5868918.34,126.03,2022,6768474.551675378,86.70961669712248
17019,17541,Pensilvania,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,319.03,126.03,2022,367.9292011108466,86.70961669712248
17020,17614,Riosucio - Caldas,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,60916471.43,126.03,2022,70253420.26684515,86.70961669712248
17021,17614,Riosucio - Caldas,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,1055396.74,126.03,2022,1217162.271269761,86.70961669712248
17022,17653,Salamina - Caldas,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,2690154.33,126.03,2022,3102486.705017662,86.70961669712248
17023,17653,Salamina - Caldas,Caldas,Materiales Construcción (M3),GRAVAS,Gravas (M3),2022,2021-2022,7133127.67,126.03,2022,8226455.082734459,86.70961669712248
17024,17777,Supia,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,195221397.24,126.03,2022,225143882.16235602,86.70961669712248
17025,17777,Supia,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,136794.46,126.03,2022,157761.57848537646,86.70961669712248
17026,17777,Supia,Caldas,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2022,2021-2022,14878205.0,126.03,2022,17158656.175323334,86.70961669712248
17027,17867,Victoria,Caldas,Materiales Construcción (M3),ASFALTITA,Mat Cons (M3),2022,2021-2022,4014000.0,126.03,2022,4629244.313258748,86.70961669712248
17028,17867,Victoria,Caldas,Metales Preciosos (Gr),ORO,Oro (Gr),2022,2021-2022,57878535.9,126.03,2022,66749846.331543915,86.70961669712248
17029,17867,Victoria,Caldas,Metales Preciosos (Gr),PLATA,Plata (Gr),2022,2021-2022,42601.74,126.03,2022,49131.50538862175,86.70961669712248
17030,17867,Victoria,Caldas,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2022,2021-2022,227702.0,126.03,2022,262602.9368753471,86.70961669712248
17031,17873,Villamaria,Caldas,Materiales Construcción (M3),ARENAS,Arenas (M3),2022,2021-2022,16445.0,126.03,2022,18965.601079108146,86.70961669712248
