Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Periodo,Regalías causadas,Regalías causadas %
5036,Angelopolis,Antioquia,Rocas Ornamentales (Ton),SERPENTINITA,Rocas Ornamentales (Ton),2019-2020,36023873.0,9.997342427480415e-07
5036,Angelopolis,Antioquia,Rocas Ornamentales (Ton),SERPENTINITA,Rocas Ornamentales (Ton),2021-2022,4768952.0,1.3234791873771478e-07
5036,Angelopolis,Antioquia,Rocas Ornamentales (Ton),SERPENTINITA,Rocas Ornamentales (Ton),2023-2024,14041998.0,3.8969341906128506e-07
5038,Angostura,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,1833352126.6499999,5.087917393076944e-05
5038,Angostura,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,827148349.9,2.2955014560138176e-05
5038,Angostura,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,4746546.22,1.3172611370577169e-07
5038,Angostura,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,2666329.07,7.399594357090753e-08
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,299264141.12,8.30517611208118e-06
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,2880184160.01,7.993084836220974e-05
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,5462775194.84,0.0001516028946336823
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,353007951.03,9.796673905857227e-06
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,796119337.6300001,2.209389765344222e-05
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,7062234973.200001,0.0001959910899375211
5040,Anori,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,5489706668.09,0.00015235029666942892
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,684691.77,1.9001560664972535e-08
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,1497506.8,4.1558797042951016e-08
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,920293.13,2.5539967771560123e-08
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,2080409.75,5.7735515168563146e-08
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,1382424.9100000001,3.836504532854864e-08
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,8739181.36,2.4252969299490365e-07
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,31549597.21,8.755641758937212e-07
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATINO,Platino (Gr),2021-2022,6397099.39,1.7753225241621322e-07
5040,Anori,Antioquia,Metales Preciosos (Gr),PLATINO,Platino (Gr),2023-2024,6626011.18,1.838850106282952e-07
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,711924.0,1.9757309299701246e-08
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,33021828.84,9.164215366158113e-07
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,73862780.64,2.049839312680097e-06
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,39702994.55,1.1018371953308258e-06
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,35286722.64,9.79276851702219e-07
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,17508331.85,4.858910890520064e-07
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,24546695.0,6.812196883381234e-07
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,55992079.28,1.5538917478106561e-06
5042,Santafe de Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,6462059.32,1.793350198873154e-07
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,181244790.52,5.029904014000372e-06
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,629987477.96,1.7483407578610136e-05
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,100403423.59,2.7863950289870135e-06
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,934364884.4,2.5930486990002304e-05
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,936559654.03,2.5991396219669378e-05
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,1466914.96,4.070981253768504e-08
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,3489989.88,9.685417195092065e-08
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,218141.87,6.0538714761761375e-09
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2204271.66,6.117292992957944e-08
5042,Santafe de Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2121127.95,5.886552633763048e-08
5042,Santafe de Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2013-2014,760568.88,2.1107301630352905e-08
5042,Santafe de Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2015-2016,311107.0,8.633839039422966e-09
5042,Santafe de Antioquia,Antioquia,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2023-2024,20600506.0,5.717050819642986e-07
5044,Anza,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,8822057.68,2.448296759816565e-07
5044,Anza,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,9724833.45,2.6988350211501615e-07
5044,Anza,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,6761788.74,1.8765310841524823e-07
5044,Anza,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,186518922.42000002,5.176271681385824e-06
5044,Anza,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2915996.05,8.092469965411631e-08
5044,Anza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,13151.710000000001,3.649861534236434e-10
5044,Anza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,449097.37,1.2463346712250706e-08
5044,Anza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,17909.97,4.970373478606851e-10
5044,Anza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,35542.29,9.863693550852038e-10
5044,Anza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,3937.4999999999995,1.0927346931354141e-10
5044,Anza,Antioquia,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2013-2014,48543733.0,1.3471852998959359e-06
5044,Anza,Antioquia,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2015-2016,127180.0,3.5294983688371295e-09
5045,Apartado,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,478336.4,1.327478804493965e-08
5045,Apartado,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,60275.0,1.6727513302536404e-09
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,505848.99,1.4038317228203408e-08
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,3582849.0,9.943119752547367e-08
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,5625247.0,1.5611181090427706e-07
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2010421.0,5.579318792401251e-08
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2879640.0,7.991574683785306e-08
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,4416110.13,1.225558539113078e-07
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,14330716.0,3.977059187471942e-07
5045,Apartado,Antioquia,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,1983841.26,5.505554718667869e-08
5045,Apartado,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,16287.51,4.520108505851426e-10
5045,Apartado,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,158209242.98,4.390621678195212e-06
5045,Apartado,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,7651.59,2.1234686604820329e-10
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,1066429.0,2.9595529296906834e-08
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,11920589.0,3.308200930262449e-07
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,12027852.0,3.337968549663029e-07
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,5933367.0,1.6466275474297887e-07
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,36402916.0,1.0102534411300129e-06
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,33786178.0,9.376337485472631e-07
5045,Apartado,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,2513376.0,6.97511911642899e-08
5055,Argelia - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,18498895.97,5.133812167903974e-07
5055,Argelia - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,20406857.8,5.663309586270739e-07
5055,Argelia - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,2223048.23,6.169401715388637e-08
5055,Argelia - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,333650.96,9.259478841649178e-09
5055,Argelia - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,450021.55,1.2488994548408214e-08
5055,Argelia - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,3292.46,9.137232426058732e-11
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,139900.0,3.882503709705256e-09
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,386766.0,1.0733527017783152e-08
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,4097675.4,1.1371865576603265e-07
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,12281078.0,3.4082438094481486e-07
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,4857030.18,1.347922637026475e-07
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,12739929.0,3.5355841032081177e-07
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,6792656.0,1.8850973637420775e-07
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,186505.0,5.175885306494487e-09
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,714023.0,1.981556073134293e-08
5079,Barbosa - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,220192.0,6.110766667958683e-09
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,53734380.83,1.4912361180213723e-06
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,149144429.55,4.139055046531445e-06
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,835922145.83,2.3198504876409957e-05
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,282347490.95,7.83570536840133e-06
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,524869464.9,1.4566173299394299e-05
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,432311847.69,1.1997515027919647e-05
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,354456290.08,9.836868199885362e-06
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,212746.97,5.904152253420677e-09
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,111257.81,3.087625876044907e-09
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,199866.16999999998,5.546684392205727e-09
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,747252.03,2.0737732512936264e-08
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,781631.47,2.1691830463884005e-08
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,2459578.23,6.82581958705167e-08
5079,Barbosa - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,2967598.44,8.235676877923895e-08
5079,Barbosa - Antioquia,Antioquia,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2019-2020,230000.0,6.3829582075211495e-09
5079,Barbosa - Antioquia,Antioquia,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2021-2022,8125000.0,2.2548493667873625e-07
5079,Barbosa - Antioquia,Antioquia,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2023-2024,15777636.0,4.3786083131078764e-07
5086,Belmira,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,163430.0,4.535508086326876e-09
5086,Belmira,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,4230794.59,1.1741297848946337e-07
5086,Belmira,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,1268156.27,3.5193862921808294e-08
5086,Belmira,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,6012329.0,1.668541075515975e-07
5086,Belmira,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2857087.0,7.92898561576173e-08
5086,Belmira,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,9059228.75,2.5141164566793073e-07
5086,Belmira,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,8085814.51,2.243974612656439e-07
5086,Belmira,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,291116.73,8.079069222174862e-09
5086,Belmira,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,1325021.24,3.6771979126077615e-08
5086,Belmira,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,1072796.08,2.9772228451445724e-08
5086,Belmira,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,59404.56,1.6485948861573156e-09
5086,Belmira,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,61004.98,1.6930097295246244e-09
5086,Belmira,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,799.48,2.2187162729343515e-11
5086,Belmira,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,906.8799999999999,2.5167726692333824e-11
5086,Belmira,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,1923.6799999999998,5.3385952368018624e-11
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,843.0,2.3394929430175344e-11
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,1987419.0,5.515483659927598e-08
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,11652086.35,3.233686095759898e-07
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,23352631.66,6.480820518322403e-07
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,20878699.79,5.794255138563069e-07
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,31632100.12,8.778537960090641e-07
5088,Bello,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,37602929.75,1.0435562133678422e-06
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2013-2014,10698906.030000001,2.969159567638523e-07
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,15909732.0,4.415267584733125e-07
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,39799782.0,1.104523239888924e-06
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,65841763.120000005,1.827240096975945e-06
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,85014861.68,2.3593317787897014e-06
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,161353534.31,4.477882026680695e-06
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,80225945.03,2.2264298012407784e-06
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,5694600.0,1.5803649481978233e-07
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,34971216.0,9.70520913887804e-07
5088,Bello,Antioquia,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,4594094.0,1.2749526088445074e-07
5088,Bello,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,37880.52,1.0512598958224742e-09
5088,Bello,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2023-2024,524972.0,1.4569018852690405e-08
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,23888925.71,6.629652801282935e-07
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,9256487.69,2.5688597423349556e-07
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2651448.27,7.358297172527936e-08
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,7472931.59,2.0738873924623728e-07
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,16452762.57,4.565969386199055e-07
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,41550570.93,1.1531111206297094e-06
5088,Bello,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,10188153.54,2.827415576418637e-07
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,49507.409999999996,1.3739292564896287e-09
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,20916.33,5.804698271509603e-10
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,3836.7400000000002,1.0647717857880303e-10
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,13320.26,3.696637517100681e-10
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,23786.25,6.60115824624565e-10
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,1008269.78,2.7981495076724105e-08
5088,Bello,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,11755.880000000001,3.2624909014188584e-10
5088,Bello,Antioquia,Otro Mineral Metalico (Kg),CROMO - CROMITA,Otro Min met (Kg),2012,211358.3,5.8656138944031185e-09
5088,Bello,Antioquia,Otro Mineral Metalico (Kg),CROMO - CROMITA,Otro Min met (Kg),2013-2014,1395808.53,3.8736467446484914e-08
5088,Bello,Antioquia,Otro Mineral Metalico (Kg),CROMO - CROMITA,Otro Min met (Kg),2015-2016,453164.29000000004,1.2576211844395628e-08
5088,Bello,Antioquia,Otro Mineral Metalico (Kg),CROMO - CROMITA,Otro Min met (Kg),2017-2018,115951.64,3.2178890096240765e-09
5088,Bello,Antioquia,Otro Mineral Metalico (Ton),MINERAL DE MAGNESIO (MAGNESITA),Otro Min met (Ton),2015-2016,23083.68,6.406181074599644e-10
5088,Bello,Antioquia,Otro Mineral Metalico (Ton),MINERAL DE MAGNESIO (MAGNESITA),Otro Min met (Ton),2017-2018,46167.36,1.2812362149199287e-09
5088,Bello,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2021-2022,372712.0,1.0343500519311403e-08
5088,Bello,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2023-2024,867950.0,2.4087341635730357e-08
5088,Bello,Antioquia,Rocas Ornamentales (M3),SERPENTINA EN RAJON,Rocas Ornamentales (M3),2012,15751.42,4.3713328508309905e-10
5088,Bello,Antioquia,Rocas Ornamentales (M3),SERPENTINA EN RAJON,Rocas Ornamentales (M3),2013-2014,7778.25,2.1586193338109295e-10
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2957058.0,8.206425057050467e-08
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,13270049.0,3.682702964293818e-07
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,143383.28,3.979171669118709e-09
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,830809.4199999999,2.3056616549021242e-08
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,50942906.0,1.413767130294254e-06
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,213330.79,5.920354421510742e-09
5107,Briceño - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,1577441.65,4.3777148377187844e-08
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,226722649.58,6.292005204206968e-06
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,7930248.09,2.2008018319019312e-07
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,61671324.59,1.7115021193932236e-06
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,933409896.14,2.5903984163253377e-05
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,948846735.49,2.6332387208589324e-05
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,2194188260.31,6.0893095499966375e-05
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,33118599.26,9.191071085574821e-07
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,647903.8099999999,1.798062148575532e-08
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,20765.989999999998,5.762975926426179e-10
5107,Briceño - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,142536.3,3.955666286759551e-09
